id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 60513449 ,86989901-5aba-11e8-911c-28924ad12c5c,   -2.288000 ,  -56.225000 ,2011-01-11 17:25:00,Brasil,PARÁ,JURUTI,Amazônia
 60513412 ,869898ff-5aba-11e8-911c-28924ad12c5c,   -1.525000 ,  -55.162000 ,2011-01-11 17:25:00,Brasil,PARÁ,ALENQUER,Amazônia
 60513411 ,869898fe-5aba-11e8-911c-28924ad12c5c,   -2.557000 ,  -55.405000 ,2011-01-11 17:25:00,Brasil,PARÁ,SANTARÉM,Amazônia
 60513410 ,869898fd-5aba-11e8-911c-28924ad12c5c,   -2.303000 ,  -53.916000 ,2011-01-11 17:25:00,Brasil,PARÁ,PRAINHA,Amazônia
 60513409 ,869898fc-5aba-11e8-911c-28924ad12c5c,   -2.389000 ,  -54.441000 ,2011-01-11 17:25:00,Brasil,PARÁ,SANTARÉM,Amazônia
 60513385 ,869898f7-5aba-11e8-911c-28924ad12c5c,   -2.843000 ,  -54.255000 ,2011-01-11 17:25:00,Brasil,PARÁ,SANTARÉM,Amazônia
 60513384 ,869898f6-5aba-11e8-911c-28924ad12c5c,   -2.190000 ,  -55.032000 ,2011-01-11 17:25:00,Brasil,PARÁ,SANTARÉM,Amazônia
 60513383 ,869898f5-5aba-11e8-911c-28924ad12c5c,   -2.388000 ,  -54.430000 ,2011-01-11 17:25:00,Brasil,PARÁ,SANTARÉM,Amazônia
 60513380 ,869898f2-5aba-11e8-911c-28924ad12c5c,   -1.609000 ,  -55.405000 ,2011-01-11 17:25:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 60513379 ,869898f1-5aba-11e8-911c-28924ad12c5c,   -1.394000 ,  -55.888000 ,2011-01-11 17:25:00,Brasil,PARÁ,ORIXIMINÁ,Amazônia
 60513378 ,869898f0-5aba-11e8-911c-28924ad12c5c,   -2.301000 ,  -53.905000 ,2011-01-11 17:25:00,Brasil,PARÁ,PRAINHA,Amazônia
 60513376 ,869898ee-5aba-11e8-911c-28924ad12c5c,   -1.495000 ,  -55.110000 ,2011-01-11 17:25:00,Brasil,PARÁ,ALENQUER,Amazônia
 60513358 ,869898ed-5aba-11e8-911c-28924ad12c5c,   -4.677000 ,  -56.200000 ,2011-01-11 17:25:00,Brasil,PARÁ,TRAIRÃO,Amazônia
 60513300 ,869898eb-5aba-11e8-911c-28924ad12c5c,   -2.243000 ,  -56.101000 ,2011-01-11 17:25:00,Brasil,PARÁ,JURUTI,Amazônia
 60513298 ,869898e9-5aba-11e8-911c-28924ad12c5c,   -2.485000 ,  -54.180000 ,2011-01-11 17:25:00,Brasil,PARÁ,PRAINHA,Amazônia
 60513297 ,869898e8-5aba-11e8-911c-28924ad12c5c,   -4.269000 ,  -55.793000 ,2011-01-11 17:25:00,Brasil,PARÁ,RURÓPOLIS,Amazônia
 60513296 ,869898e7-5aba-11e8-911c-28924ad12c5c,   -3.739000 ,  -55.560000 ,2011-01-11 17:25:00,Brasil,PARÁ,AVEIRO,Amazônia
 60513295 ,869898e6-5aba-11e8-911c-28924ad12c5c,   -1.725000 ,  -54.869000 ,2011-01-11 17:25:00,Brasil,PARÁ,ALENQUER,Amazônia
 60528584 ,86989919-5aba-11e8-911c-28924ad12c5c,   -2.720000 ,  -47.666000 ,2011-01-12 16:30:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 60528583 ,86989918-5aba-11e8-911c-28924ad12c5c,   -2.865000 ,  -47.087000 ,2011-01-12 16:30:00,Brasil,PARÁ,PARAGOMINAS,Amazônia
 60528564 ,86989917-5aba-11e8-911c-28924ad12c5c,   -2.722000 ,  -47.680000 ,2011-01-12 16:30:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 60528563 ,86989916-5aba-11e8-911c-28924ad12c5c,   -1.671000 ,  -46.321000 ,2011-01-12 16:30:00,Brasil,PARÁ,VISEU,Amazônia
 60528518 ,86989915-5aba-11e8-911c-28924ad12c5c,   -4.101000 ,  -48.454000 ,2011-01-12 16:29:00,Brasil,PARÁ,RONDON DO PARÁ,Amazônia
 60528557 ,836f4752-5aba-11e8-911c-28924ad12c5c,   -2.858000 ,  -47.083000 ,2011-01-12 16:30:00,Brasil,PARÁ,PARAGOMINAS,Amazônia
